,bank.type,bank.value,bankLabel.xml:lang,bankLabel.type,bankLabel.value,countryLabel.xml:lang,countryLabel.type,countryLabel.value,instanceLabel.xml:lang,instanceLabel.type,instanceLabel.value,viafid.type,viafid.value,deathyear.datatype,deathyear.type,deathyear.value,website.type,website.value,bankDescription.xml:lang,bankDescription.type,bankDescription.value,bankAltLabel.xml:lang,bankAltLabel.type,bankAltLabel.value,twitter.type,twitter.value,isin.type,isin.value,gid.type,gid.value,permid.type,permid.value,parent.type,parent.value,lei.type,lei.value
460,uri,http://www.wikidata.org/entity/Q3350382,en,literal,Sonali Bank,en,literal,Bangladesh,en,literal,financial institution,,,,,,uri,http://www.sonalibank.com.bd/,en,literal,state-owned Bangladeshi commercial banking institution,en,literal,Sonali Bank Limited,literal,sblbijoynagar,,,,,,,,,,
461,uri,http://www.wikidata.org/entity/Q3350382,en,literal,Sonali Bank,en,literal,Bangladesh,en,literal,business,,,,,,uri,http://www.sonalibank.com.bd/,en,literal,state-owned Bangladeshi commercial banking institution,en,literal,Sonali Bank Limited,literal,sblbijoynagar,,,,,,,,,,
462,uri,http://www.wikidata.org/entity/Q3370248,en,literal,Rawbank,en,literal,Democratic Republic of the Congo,en,literal,bank,,,,,,uri,http://www.rawbank.cd,fr,literal,banque congolaise,,,,,,,,,,,,,,,
463,uri,http://www.wikidata.org/entity/Q3370248,en,literal,Rawbank,en,literal,Democratic Republic of the Congo,en,literal,business,,,,,,uri,http://www.rawbank.cd,fr,literal,banque congolaise,,,,,,,,,,,,,,,
464,uri,http://www.wikidata.org/entity/Q3370248,en,literal,Rawbank,en,literal,Democratic Republic of the Congo,en,literal,enterprise,,,,,,uri,http://www.rawbank.cd,fr,literal,banque congolaise,,,,,,,,,,,,,,,
465,uri,http://www.wikidata.org/entity/Q3501227,en,literal,Stusid Bank,en,literal,Tunisia,en,literal,bank,,,,,,uri,http://www.stusidbank.com.tn/,en,literal,Tunisian bank,,,,,,,,,,,,,,,
466,uri,http://www.wikidata.org/entity/Q3501227,en,literal,Stusid Bank,en,literal,Tunisia,en,literal,bank,,,,,,uri,https://tsb.com.tn/,en,literal,Tunisian bank,,,,,,,,,,,,,,,
467,uri,http://www.wikidata.org/entity/Q3532083,en,literal,Seylan Bank,en,literal,Sri Lanka,en,literal,bank,literal,126904169,,,,uri,https://www.seylan.lk/,en,literal,publicly owned Commercial Bank in Sri Lanka,,,,literal,SeylanBank,,,,,,,,,,
468,uri,http://www.wikidata.org/entity/Q3532083,en,literal,Seylan Bank,en,literal,Sri Lanka,en,literal,financial institution,literal,126904169,,,,uri,https://www.seylan.lk/,en,literal,publicly owned Commercial Bank in Sri Lanka,,,,literal,SeylanBank,,,,,,,,,,
469,uri,http://www.wikidata.org/entity/Q3532083,en,literal,Seylan Bank,en,literal,Sri Lanka,en,literal,commercial bank,literal,126904169,,,,uri,https://www.seylan.lk/,en,literal,publicly owned Commercial Bank in Sri Lanka,,,,literal,SeylanBank,,,,,,,,,,
470,uri,http://www.wikidata.org/entity/Q3532083,en,literal,Seylan Bank,en,literal,Sri Lanka,en,literal,business,literal,126904169,,,,uri,https://www.seylan.lk/,en,literal,publicly owned Commercial Bank in Sri Lanka,,,,literal,SeylanBank,,,,,,,,,,
471,uri,http://www.wikidata.org/entity/Q3550041,en,literal,Union bancaire pour le commerce et l'industrie,en,literal,Tunisia,en,literal,bank,,,,,,uri,http://www.ubci.tn/,fr,literal,banque tunisienne,fr,literal,UBCI,,,,,literal,/g/121hxrtv,,,uri,http://www.wikidata.org/entity/Q499707,,
472,uri,http://www.wikidata.org/entity/Q3550305,en,literal,UIB,en,literal,Tunisia,en,literal,bank,,,,,,uri,http://www.uib.com.tn/,en,literal,Tunisian bank,,,,,,,,literal,/g/12302hrv,,,uri,http://www.wikidata.org/entity/Q270363,,
473,uri,http://www.wikidata.org/entity/Q4077346,en,literal,Bank Eskhata,en,literal,Tajikistan,en,literal,bank,,,,,,uri,http://www.eskhata.com,en,literal,organization,,,,,,,,literal,/g/11r_pmz3m,,,,,,
474,uri,http://www.wikidata.org/entity/Q4077346,en,literal,Bank Eskhata,en,literal,Tajikistan,en,literal,organization,,,,,,uri,http://www.eskhata.com,en,literal,organization,,,,,,,,literal,/g/11r_pmz3m,,,,,,
475,uri,http://www.wikidata.org/entity/Q4077346,en,literal,Bank Eskhata,en,literal,Tajikistan,en,literal,business,,,,,,uri,http://www.eskhata.com,en,literal,organization,,,,,,,,literal,/g/11r_pmz3m,,,,,,
476,uri,http://www.wikidata.org/entity/Q4119242,en,literal,Société Tunisienne de Banque,en,literal,Tunisia,en,literal,bank,literal,163603605,,,,uri,http://www.stb.com.tn,en,literal,Tunisian bank,en,literal,Societe Tunisienne de Banque,,,,,,,,,,,,
477,uri,http://www.wikidata.org/entity/Q4122339,en,literal,Al Hilal Bank,en,literal,United Arab Emirates,en,literal,bank,,,,,,uri,http://www.alhilalbank.ae/,,,,,,,,,,,,,,,,,,
478,uri,http://www.wikidata.org/entity/Q4122339,en,literal,Al Hilal Bank,en,literal,United Arab Emirates,en,literal,business,,,,,,uri,http://www.alhilalbank.ae/,,,,,,,,,,,,,,,,,,
479,uri,http://www.wikidata.org/entity/Q4122339,en,literal,Al Hilal Bank,en,literal,United Arab Emirates,en,literal,bank,,,,,,uri,http://www.alhilalbank.kz/,,,,,,,,,,,,,,,,,,
480,uri,http://www.wikidata.org/entity/Q4122339,en,literal,Al Hilal Bank,en,literal,United Arab Emirates,en,literal,business,,,,,,uri,http://www.alhilalbank.kz/,,,,,,,,,,,,,,,,,,
481,uri,http://www.wikidata.org/entity/Q4130080,,literal,Q4130080,en,literal,Vietnam,en,literal,bank,,,,,,uri,http://www.vrbank.com.vn/GioithieuVrb.aspx?lang=rus//,,,,,,,,,,,literal,/g/125n1mrcf,,,,,,
482,uri,http://www.wikidata.org/entity/Q4130080,,literal,Q4130080,en,literal,Vietnam,en,literal,business,,,,,,uri,http://www.vrbank.com.vn/GioithieuVrb.aspx?lang=rus//,,,,,,,,,,,literal,/g/125n1mrcf,,,,,,
483,uri,http://www.wikidata.org/entity/Q4376773,,literal,Q4376773,en,literal,Turkmenistan,en,literal,bank,,,,,,uri,http://presidentbank.gov.tm/,,,,,,,,,,,literal,/g/1211wzfc,,,,,,
484,uri,http://www.wikidata.org/entity/Q4416077,,literal,Q4416077,en,literal,Turkmenistan,en,literal,bank,,,,,,uri,http://www.senagatbank.gov.tm,,,,,,,,,,,,,,,,,,
485,uri,http://www.wikidata.org/entity/Q4466115,,literal,Q4466115,en,literal,Turkmenistan,en,literal,bank,,,,,,uri,http://www.tbbank.gov.tm/,,,,,,,,,,,literal,/g/12nvp6p4b,,,,,,
486,uri,http://www.wikidata.org/entity/Q4466118,,literal,Q4466118,en,literal,Turkmenistan,en,literal,bank,,,,,,uri,http://www.tfeb.gov.tm/,,,,,,,,,,,literal,/g/120pb16b,,,,,,
487,uri,http://www.wikidata.org/entity/Q4495095,en,literal,Halk Bank,en,literal,Turkmenistan,en,literal,bank,,,,,,uri,http://www.halkbank.gov.tm/,en,literal,turkmen state-owned bank,,,,,,,,,,,,,,,
488,uri,http://www.wikidata.org/entity/Q4854079,en,literal,Banco Cabo-Verdiano de Negócios,en,literal,Cape Verde,en,literal,bank,,,,,,uri,http://www.bcncv.com/,,,,en,literal,Banco Cabo-Verdiano de Negocios,,,,,,,,,,,,
489,uri,http://www.wikidata.org/entity/Q4854079,en,literal,Banco Cabo-Verdiano de Negócios,en,literal,Cape Verde,en,literal,business,,,,,,uri,http://www.bcncv.com/,,,,en,literal,Banco Cabo-Verdiano de Negocios,,,,,,,,,,,,
490,uri,http://www.wikidata.org/entity/Q4854120,en,literal,Banco de Comércio e Indústria,en,literal,Angola,en,literal,bank,literal,168057995,,,,,,,,,en,literal,Banco de Comercio e Industria,,,,,,,,,,,,
491,uri,http://www.wikidata.org/entity/Q4854132,en,literal,Savings and Credit Bank,en,literal,Angola,en,literal,bank,,,,,,uri,http://www.bpc.ao/,en,literal,Angolan bank,,,,,,,,,,,,,,literal,254900SQWLFR0HNNRC82
492,uri,http://www.wikidata.org/entity/Q4857075,en,literal,Banque de Tunisie et des Emirats,en,literal,Tunisia,en,literal,bank,,,,,,uri,http://www.bte.com.tn/,en,literal,Tunisian bank,,,,,,,,,,,,,,,
493,uri,http://www.wikidata.org/entity/Q5100080,en,literal,Chinabank,en,literal,Philippines,en,literal,bank,,,,,,uri,http://www.chinabank.ph,en,literal,Filipino commercial bank,en,literal,"China Bank, China Banking Corporation",literal,chinabankph,,,,,,,,,,
494,uri,http://www.wikidata.org/entity/Q5100080,en,literal,Chinabank,en,literal,Philippines,en,literal,financial institution,,,,,,uri,http://www.chinabank.ph,en,literal,Filipino commercial bank,en,literal,"China Bank, China Banking Corporation",literal,chinabankph,,,,,,,,,,
495,uri,http://www.wikidata.org/entity/Q5100080,en,literal,Chinabank,en,literal,Philippines,en,literal,business,,,,,,uri,http://www.chinabank.ph,en,literal,Filipino commercial bank,en,literal,"China Bank, China Banking Corporation",literal,chinabankph,,,,,,,,,,
496,uri,http://www.wikidata.org/entity/Q5310570,en,literal,Dubai Islamic Bank,en,literal,United Arab Emirates,en,literal,bank,literal,133971769,,,,uri,http://www.dib.ae,en,literal,Islamic bank in Dubai,en,literal,DIB,literal,DIBtoday,literal,AED000201015,,,,,,,,
497,uri,http://www.wikidata.org/entity/Q5310570,en,literal,Dubai Islamic Bank,en,literal,United Arab Emirates,en,literal,financial institution,literal,133971769,,,,uri,http://www.dib.ae,en,literal,Islamic bank in Dubai,en,literal,DIB,literal,DIBtoday,literal,AED000201015,,,,,,,,
498,uri,http://www.wikidata.org/entity/Q5321663,en,literal,E.SUN Commercial Bank,en,literal,Taiwan,en,literal,bank,,,,,,uri,http://www.esunbank.com.tw/,en,literal,a company,en,literal,E.Sun Financial,,,,,,,,,uri,http://www.wikidata.org/entity/Q15912192,literal,549300AMYZRPPY6D9P76
499,uri,http://www.wikidata.org/entity/Q5327595,en,literal,EastWest Bank,en,literal,Philippines,en,literal,bank,,,,,,uri,https://www.eastwestbanker.com/,en,literal,private Philippines domestic bank,en,literal,East West Banking Corporation,literal,eastwestbanker,,,,,,,,,,
500,uri,http://www.wikidata.org/entity/Q4239995,es,literal,Banco de Crédito,en,literal,Uruguay,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,2002,,,es,literal,antiguo banco uruguayo,es,literal,Banco de Credito,,,,,literal,/g/121yb2q3,,,,,,
501,uri,http://www.wikidata.org/entity/Q4239995,es,literal,Banco de Crédito,en,literal,Uruguay,en,literal,business,,,http://www.w3.org/2001/XMLSchema#integer,literal,2002,,,es,literal,antiguo banco uruguayo,es,literal,Banco de Credito,,,,,literal,/g/121yb2q3,,,,,,
502,uri,http://www.wikidata.org/entity/Q16531262,en,literal,Banque Mallet,en,literal,France,en,literal,bank,literal,189643913,http://www.w3.org/2001/XMLSchema#integer,literal,1966,,,en,literal,French Bank (1713-1966),fr,literal,"Banque de Neuflize, Schlumberger, Mallet, Demachy, Banque Mallet Frères et Cie, Mallet frères et Cie",,,,,literal,/g/1yg4lxpl0,,,,,,
503,uri,http://www.wikidata.org/entity/Q16531262,en,literal,Banque Mallet,en,literal,France,en,literal,business,literal,189643913,http://www.w3.org/2001/XMLSchema#integer,literal,1966,,,en,literal,French Bank (1713-1966),fr,literal,"Banque de Neuflize, Schlumberger, Mallet, Demachy, Banque Mallet Frères et Cie, Mallet frères et Cie",,,,,literal,/g/1yg4lxpl0,,,,,,
504,uri,http://www.wikidata.org/entity/Q16531324,fr,literal,banque territoriale,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1803,,,,,,,,,,,,,literal,/g/1yp37cpx7,,,,,,
505,uri,http://www.wikidata.org/entity/Q24936914,fr,literal,Piganeau et fils,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1899,,,,,,,,,,,,,literal,/g/11cnd5cr1k,,,,,,
506,uri,http://www.wikidata.org/entity/Q42587412,fr,literal,Groupama Banque,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.gbanque.com/,fr,literal,ancienne banque française,fr,literal,Gbanque,literal,gbanque,,,,,,,uri,http://www.wikidata.org/entity/Q3083531,,
507,uri,http://www.wikidata.org/entity/Q42587412,fr,literal,Groupama Banque,en,literal,France,en,literal,business,,,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.gbanque.com/,fr,literal,ancienne banque française,fr,literal,Gbanque,literal,gbanque,,,,,,,uri,http://www.wikidata.org/entity/Q3083531,,
508,uri,http://www.wikidata.org/entity/Q64520835,it,literal,Banca Francese e Italiana per l'America del Sud,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1942,,,it,literal,istituto bancario fondato nel 1910,it,literal,"Banco Commerciale Italiano di San Paolo, Banco Commerciale Italo-Brasiliano",,,,,,,,,,,,
509,uri,http://www.wikidata.org/entity/Q69404174,fr,literal,Banque de Paris,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1872,,,fr,literal,ancienne banque française,,,,,,,,,,,,,,,
510,uri,http://www.wikidata.org/entity/Q3488479,en,literal,Marseillaise Credit Company,en,literal,France,en,literal,business,literal,139357111,,,,uri,https://www.smc.fr/,en,literal,French banking company,en,literal,"SMC, Societe Marseillaise de Credit, Société Marseillaise de Crédit, Marseillaise de Credit",literal,creditdunord,,,,,,,uri,http://www.wikidata.org/entity/Q3006209,literal,969500YKZ8SRGIZE5441
511,uri,http://www.wikidata.org/entity/Q4035559,en,literal,CAL Bank,en,literal,Ghana,en,literal,bank,,,,,,uri,http://www.calbank.net,en,literal,Ghanaian bank,,,,,,,,,,,,,,,
512,uri,http://www.wikidata.org/entity/Q4035559,en,literal,CAL Bank,en,literal,Ghana,en,literal,business,,,,,,uri,http://www.calbank.net,en,literal,Ghanaian bank,,,,,,,,,,,,,,,
513,uri,http://www.wikidata.org/entity/Q4039966,en,literal,Republic Bank Ghana Limited,en,literal,Ghana,en,literal,bank,,,,,,uri,https://www.republicghana.com/,en,literal,bank in Ghana,en,literal,"hfc Bank, Home Finance Company, Republic Bank",,,,,,,,,,,,
514,uri,http://www.wikidata.org/entity/Q4039966,en,literal,Republic Bank Ghana Limited,en,literal,Ghana,en,literal,business,,,,,,uri,https://www.republicghana.com/,en,literal,bank in Ghana,en,literal,"hfc Bank, Home Finance Company, Republic Bank",,,,,,,,,,,,
515,uri,http://www.wikidata.org/entity/Q4077337,en,literal,Bank of the Oriental Republic of Uruguay,en,literal,Uruguay,en,literal,bank,,,,,,uri,http://www.bancorepublica.com.uy/,en,literal,state-owned bank located in Uruguay,en,literal,Banco de la Republica Oriental del Uruguay,,,,,,,,,,,,
516,uri,http://www.wikidata.org/entity/Q4077337,en,literal,Bank of the Oriental Republic of Uruguay,en,literal,Uruguay,en,literal,government agency,,,,,,uri,http://www.bancorepublica.com.uy/,en,literal,state-owned bank located in Uruguay,en,literal,Banco de la Republica Oriental del Uruguay,,,,,,,,,,,,
517,uri,http://www.wikidata.org/entity/Q4077337,en,literal,Bank of the Oriental Republic of Uruguay,en,literal,Uruguay,en,literal,financial institution,,,,,,uri,http://www.bancorepublica.com.uy/,en,literal,state-owned bank located in Uruguay,en,literal,Banco de la Republica Oriental del Uruguay,,,,,,,,,,,,
518,uri,http://www.wikidata.org/entity/Q4690128,en,literal,Afriland First Bank,en,literal,France,en,literal,bank,literal,171971276,,,,uri,http://www.afrilandfirstbank.com,fr,literal,les avantages,,,,,,,,,,,,,,,
519,uri,http://www.wikidata.org/entity/Q4693885,en,literal,Agricultural Development Bank of Ghana,en,literal,Ghana,en,literal,bank,,,,,,uri,http://agricbank.com/,en,literal,Ghanaian bank,en,literal,ADB,,,,,,,,,,,,
520,uri,http://www.wikidata.org/entity/Q4693885,en,literal,Agricultural Development Bank of Ghana,en,literal,Ghana,en,literal,business,,,,,,uri,http://agricbank.com/,en,literal,Ghanaian bank,en,literal,ADB,,,,,,,,,,,,
521,uri,http://www.wikidata.org/entity/Q4739179,en,literal,AmalBank,en,literal,Ghana,en,literal,bank,,,,,,uri,http://www.amalbank.com.gh,en,literal,commercial bank in Ghana,,,,,,,,,,,,,,,
522,uri,http://www.wikidata.org/entity/Q4739179,en,literal,AmalBank,en,literal,Ghana,en,literal,business,,,,,,uri,http://www.amalbank.com.gh,en,literal,commercial bank in Ghana,,,,,,,,,,,,,,,
523,uri,http://www.wikidata.org/entity/Q4853573,en,literal,BanRegio,en,literal,Mexico,en,literal,bank,,,,,,uri,http://www.banregio.com,en,literal,Mexican Banking Group,en,literal,"BanRegio, Banco Regional de Monterrey",,,,,,,,,,,literal,54930088R4YQVV0P9F21
524,uri,http://www.wikidata.org/entity/Q4854076,en,literal,Aztec Bank,en,literal,Mexico,en,literal,bank,literal,316390887,,,,uri,https://www.bancoazteca.com/,en,literal,South American banking chain,es,literal,Banco azteca,literal,BancoAzteca,,,,,,,,,,
525,uri,http://www.wikidata.org/entity/Q4854076,en,literal,Aztec Bank,en,literal,Mexico,en,literal,business,literal,316390887,,,,uri,https://www.bancoazteca.com/,en,literal,South American banking chain,es,literal,Banco azteca,literal,BancoAzteca,,,,,,,,,,
526,uri,http://www.wikidata.org/entity/Q4854136,en,literal,Bancomext,en,literal,Mexico,en,literal,bank,literal,210722756,,,,uri,http://www.bancomext.com/,de,literal,Geschäftsbetrieb in Mexiko,,,,literal,Bancomext,,,,,,,,,,
527,uri,http://www.wikidata.org/entity/Q4854136,en,literal,Bancomext,en,literal,Mexico,en,literal,export credit agency,literal,210722756,,,,uri,http://www.bancomext.com/,de,literal,Geschäftsbetrieb in Mexiko,,,,literal,Bancomext,,,,,,,,,,
528,uri,http://www.wikidata.org/entity/Q4854136,en,literal,Bancomext,en,literal,Mexico,en,literal,business,literal,210722756,,,,uri,http://www.bancomext.com/,de,literal,Geschäftsbetrieb in Mexiko,,,,literal,Bancomext,,,,,,,,,,
529,uri,http://www.wikidata.org/entity/Q4856014,en,literal,Bank of Africa,en,literal,Ghana,en,literal,bank,,,,,,uri,http://www.boaghana.com/,en,literal,commercial bank in Ghana,,,,,,,,,,,,,,,
530,uri,http://www.wikidata.org/entity/Q4856014,en,literal,Bank of Africa,en,literal,Ghana,en,literal,business,,,,,,uri,http://www.boaghana.com/,en,literal,commercial bank in Ghana,,,,,,,,,,,,,,,
531,uri,http://www.wikidata.org/entity/Q4859963,en,literal,Barclays Bank,en,literal,Kenya,en,literal,bank,,,,,,uri,http://www.barclays.co.ke/,en,literal,commercial bank in Kenya,en,literal,"Barclays Bank Kenya Limited, Barclays Bank of Kenya",,,,,,,,,,,,
532,uri,http://www.wikidata.org/entity/Q4859963,en,literal,Barclays Bank,en,literal,Kenya,en,literal,commercial bank,,,,,,uri,http://www.barclays.co.ke/,en,literal,commercial bank in Kenya,en,literal,"Barclays Bank Kenya Limited, Barclays Bank of Kenya",,,,,,,,,,,,
533,uri,http://www.wikidata.org/entity/Q5333155,en,literal,Ecobank Ghana,en,literal,Ghana,en,literal,bank,,,,,,uri,http://www.ecobank.com/countryinfo.aspx?cid=74047,en,literal,commercial bank in Ghana,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q930225,,
534,uri,http://www.wikidata.org/entity/Q5333155,en,literal,Ecobank Ghana,en,literal,Ghana,en,literal,business,,,,,,uri,http://www.ecobank.com/countryinfo.aspx?cid=74047,en,literal,commercial bank in Ghana,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q930225,,
535,uri,http://www.wikidata.org/entity/Q5384664,en,literal,Equity Bank Kenya,en,literal,Kenya,en,literal,bank,literal,137444406,,,,uri,https://ke.equitybankgroup.com/,en,literal,bank in Kenya,,,,literal,KeEquityBank,,,,,,,,,,
536,uri,http://www.wikidata.org/entity/Q5384664,en,literal,Equity Bank Kenya,en,literal,Kenya,en,literal,business,literal,137444406,,,,uri,https://ke.equitybankgroup.com/,en,literal,bank in Kenya,,,,literal,KeEquityBank,,,,,,,,,,
